data,geada_risco_Machado,geada_risco_Manhuacu,geada_risco_Patrocinio,geada_risco_Varginha,graus_frio_Machado,graus_frio_Manhuacu,graus_frio_Patrocinio,graus_frio_Varginha,precip_mm_sum_Machado,precip_mm_sum_Manhuacu,precip_mm_sum_Patrocinio,precip_mm_sum_Varginha,pressao_mB_mean_Machado,pressao_mB_mean_Manhuacu,pressao_mB_mean_Patrocinio,pressao_mB_mean_Varginha,radiacao_kJm2_sum_Machado,radiacao_kJm2_sum_Manhuacu,radiacao_kJm2_sum_Patrocinio,radiacao_kJm2_sum_Varginha,temp_ar_C_mean_Machado,temp_ar_C_mean_Manhuacu,temp_ar_C_mean_Patrocinio,temp_ar_C_mean_Varginha,temp_max_C_max_Machado,temp_max_C_max_Manhuacu,temp_max_C_max_Patrocinio,temp_max_C_max_Varginha,temp_min_C_min_Machado,temp_min_C_min_Manhuacu,temp_min_C_min_Patrocinio,temp_min_C_min_Varginha,umidade_pct_mean_Machado,umidade_pct_mean_Manhuacu,umidade_pct_mean_Patrocinio,umidade_pct_mean_Varginha,vento_rajada_ms_max_Machado,vento_rajada_ms_max_Manhuacu,vento_rajada_ms_max_Patrocinio,vento_rajada_ms_max_Varginha,vento_vel_ms_mean_Machado,vento_vel_ms_mean_Manhuacu,vento_vel_ms_mean_Patrocinio,vento_vel_ms_mean_Varginha
2023-06-03,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,910.475,927.2791666666668,909.5208333333334,913.4,17529.2,21624.9,16964.6,18101.4,16.904166666666665,16.625,16.366666666666667,17.091666666666665,23.1,24.8,25.9,24.3,12.5,9.7,9.4,11.7,75.20833333333333,68.10526315789474,74.91666666666667,67.83333333333333,4.1,6.4,6.3,6.1,0.0333333333333333,1.225,0.2749999999999999,2.1041666666666665
2023-06-04,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911.5958333333332,928.3916666666668,911.0958333333332,914.5208333333334,17519.0,17633.4,17042.9,18184.6,16.849999999999998,15.225,16.037499999999998,16.287499999999998,22.5,23.7,25.7,23.0,12.2,7.9,9.5,8.9,72.75,76.05555555555556,72.5,72.20833333333333,0.0,6.2,5.1,5.9,0.0,0.7000000000000001,0.4166666666666667,1.2208333333333334
2023-06-05,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.6333333333332,927.5541666666668,910.3791666666666,913.5875,17570.2,21172.6,16184.1,18303.5,16.958333333333332,14.475,15.279166666666669,15.35,23.1,23.4,25.4,23.7,10.4,6.3,7.0,9.0,69.79166666666667,73.4,73.79166666666667,73.375,2.8,5.8,4.6,4.8,0.0,0.9375,0.2833333333333334,1.0
2023-06-06,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.3458333333332,927.4541666666668,909.65,913.3166666666666,16798.5,15313.1,16528.2,18032.4,16.5625,14.170833333333334,15.904166666666669,16.175,22.2,22.6,25.3,23.3,10.7,8.2,8.0,10.1,72.45833333333333,66.42857142857143,73.45833333333333,67.66666666666667,0.0,5.4,5.1,7.5,0.0,1.0125,0.3083333333333333,2.3583333333333334
2023-06-07,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911.5458333333332,928.5708333333332,910.8291666666668,914.4875,17129.4,18675.9,14411.9,18062.5,16.04583333333333,14.508333333333333,16.05,15.716666666666669,22.3,22.6,25.2,23.0,10.6,8.2,8.8,9.5,72.625,73.15,73.29166666666667,65.91666666666667,3.2,7.7,3.7,8.7,0.3958333333333333,0.9583333333333334,0.2541666666666666,1.575
2023-06-08,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,911.2291666666666,928.5708333333332,910.8875,914.2583333333332,17017.6,22534.9,16593.6,17796.9,16.745833333333334,14.479166666666666,16.4875,15.133333333333333,22.4,23.3,25.8,23.4,11.9,5.6,9.4,8.3,68.41666666666667,70.0,71.08333333333333,69.0,2.8,9.2,6.6,4.8,0.2208333333333333,0.8583333333333334,0.4375,0.9125
2023-06-09,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.2916666666666,927.5041666666666,910.2625,913.3,16914.0,21364.5,16597.7,17558.6,17.816666666666666,15.7625,16.879166666666666,15.941666666666665,24.0,24.6,26.7,24.1,13.0,7.8,8.2,8.0,66.0,73.52941176470588,69.29166666666667,68.125,6.3,7.2,7.0,7.3,0.7166666666666667,1.0416666666666667,0.5625,1.0916666666666666
2023-06-10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,909.4583333333334,926.625,909.7416666666668,912.4833333333332,16806.9,17868.7,15975.3,17579.0,19.004166666666663,16.570833333333333,17.404166666666665,16.7375,25.3,24.5,27.7,25.0,13.4,9.6,8.6,9.5,65.29166666666667,73.6,71.29166666666667,67.875,7.1,6.9,5.2,7.6,0.5625,1.2041666666666666,0.4083333333333334,0.9541666666666668
2023-06-11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,908.4583333333334,925.6375,908.7666666666668,911.5083333333332,15274.4,17856.600000000002,15173.2,16753.8,19.683333333333334,17.55,17.849999999999998,18.17083333333333,26.0,25.3,28.2,26.3,13.4,10.9,9.5,9.5,61.708333333333336,74.13333333333334,72.66666666666667,63.91666666666666,8.8,7.7,5.8,9.6,0.9875,1.0458333333333334,0.475,1.1458333333333333
2023-06-12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.55,925.7,908.55,911.5583333333334,15456.0,15529.4,15317.4,14767.5,19.808333333333334,19.05,19.15,18.429166666666667,25.6,27.0,28.7,26.4,14.5,13.1,12.1,11.3,60.04166666666666,69.26666666666667,72.08333333333333,65.33333333333333,6.8,7.0,7.7,6.9,0.6333333333333334,1.2333333333333334,0.9416666666666668,0.975
2023-06-13,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,909.7458333333334,926.8833333333332,909.0625,912.6,7880.3,15079.9,12426.5,11878.4,18.804166666666667,19.175,19.1125,18.354166666666668,22.8,24.2,27.2,25.5,15.9,14.4,11.9,13.1,77.375,77.65,76.41666666666667,75.20833333333333,3.3,7.3,9.0,5.6,0.8958333333333334,1.875,0.4958333333333333,1.7625
2023-06-14,0,0,0,0,0.0,0.0,0.0,0.0,13.4,0.2,0.0,0.0,909.3208333333332,926.6291666666666,908.55,912.1208333333334,9481.5,14375.1,15090.3,11941.7,17.92083333333333,18.054166666666667,20.433333333333334,18.891666666666666,23.2,22.7,28.5,25.5,14.7,14.2,14.1,15.8,88.83333333333333,78.57142857142857,70.625,79.625,10.1,8.5,8.6,8.9,2.2916666666666665,1.3916666666666666,0.9291666666666668,1.4166666666666667
2023-06-15,0,0,0,0,0.0,0.0,0.0,0.0,32.2,0.0,0.0,0.0,909.3041666666668,926.4166666666666,909.0875,912.3208333333332,5727.900000000001,12274.7,11733.0,8524.1,16.045833333333334,17.891666666666666,18.383333333333333,17.629166666666666,19.9,23.8,26.8,22.8,14.5,13.0,13.3,15.1,97.29166666666669,82.08695652173913,79.5,86.29166666666667,11.3,6.7,8.5,8.7,1.3791666666666669,1.3333333333333333,1.025,1.2166666666666666
2023-06-16,0,0,0,0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.0,909.2083333333334,926.2291666666666,909.6625,912.2541666666666,8088.4,12641.8,6061.0,7571.3,16.175,17.650000000000002,17.416666666666668,16.754166666666666,21.1,23.4,22.7,20.5,14.0,12.0,14.4,14.2,95.5,77.14285714285714,88.66666666666667,87.83333333333333,6.8,6.7,3.8,5.6,1.025,1.2416666666666667,0.425,0.8958333333333334
2023-06-17,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,909.8416666666668,925.9541666666668,910.2666666666668,912.8125,14476.2,8057.6,11101.5,14545.4,15.483333333333334,17.416666666666668,16.675,16.470833333333335,21.5,23.1,25.5,21.7,10.9,13.3,12.1,11.2,67.16666666666667,79.35714285714286,85.70833333333333,71.95833333333333,7.0,12.5,8.4,7.1,1.65,1.375,0.9291666666666668,1.1458333333333333
2023-06-18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,910.6166666666668,926.9708333333332,910.3666666666668,913.6666666666666,17197.0,16057.9,16387.0,17781.2,14.2875,17.620833333333334,15.641666666666666,13.841666666666669,22.0,24.0,25.9,22.8,8.2,13.1,7.1,7.4,69.33333333333333,80.72727272727273,73.16666666666667,71.41666666666667,4.5,6.6,6.1,4.7,0.7916666666666666,1.5375,0.5541666666666667,1.0916666666666666
2023-06-19,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,912.5583333333334,929.2625,911.4416666666666,915.5125,17052.1,17511.0,14142.0,17223.6,15.229166666666666,17.095833333333335,15.991666666666667,14.8125,21.3,23.1,25.9,22.8,10.0,12.4,8.2,8.3,72.91666666666667,67.6,72.41666666666667,73.0,5.0,6.5,5.2,5.3,1.1958333333333333,1.3708333333333331,0.3,1.825
2023-06-20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,912.2666666666668,929.6541666666668,911.425,915.2083333333334,17009.8,11657.1,13319.2,17453.5,15.695833333333333,14.8625,16.241666666666667,14.529166666666669,22.3,20.9,25.5,22.2,11.0,10.7,10.4,8.5,70.04166666666667,77.13636363636364,73.41666666666667,69.70833333333333,5.8,4.9,4.4,5.0,1.1375,1.3291666666666666,0.325,1.7708333333333333
2023-06-21,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.8,928.5208333333334,910.3666666666668,913.8333333333334,16658.8,14634.6,16324.5,16773.7,15.654166666666669,13.691666666666668,15.475,14.416666666666666,21.1,21.2,24.9,22.4,10.9,7.8,8.5,8.3,69.95833333333333,72.77777777777777,71.875,70.54166666666667,6.3,8.5,6.4,5.5,0.8833333333333333,1.0625,0.5499999999999999,1.1041666666666667
2023-06-22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.4833333333332,928.1208333333334,910.0375,913.4333333333334,16391.4,22315.1,16329.1,17118.0,15.854166666666666,14.866666666666667,15.291666666666666,15.345833333333331,21.6,22.7,25.4,22.6,10.6,8.9,6.8,9.0,73.0,71.75,68.29166666666667,70.20833333333333,5.3,8.4,6.8,6.4,0.6666666666666666,1.6125,0.4916666666666667,1.425
2023-06-23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,909.5125,927.05,909.3833333333332,912.4916666666668,14136.9,18976.4,15457.4,14411.9,16.587500000000002,14.5375,15.25,15.220833333333331,21.6,23.5,25.0,22.4,12.6,6.5,6.9,8.8,74.5,71.89473684210526,71.75,74.08333333333333,4.9,8.1,7.3,4.8,0.7166666666666667,1.3708333333333331,0.6166666666666666,0.7083333333333334
2023-06-24,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.0375,926.9458333333332,909.7333333333332,913.0083333333332,13524.7,14953.0,13978.4,13964.6,16.6125,16.1375,15.641666666666667,15.9125,22.1,24.6,25.4,22.4,11.7,10.3,8.0,9.8,75.0,75.27272727272727,70.79166666666667,73.45833333333333,5.0,7.4,6.0,5.0,0.8791666666666668,1.4,0.3458333333333334,0.9625
2023-06-25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.875,927.7583333333332,910.75,913.8541666666666,14329.6,9026.0,10253.3,14511.7,17.400000000000002,16.058333333333334,14.8875,16.349999999999998,23.1,21.1,23.5,24.0,13.6,10.9,9.4,10.6,70.75,83.65,76.83333333333333,73.625,4.5,5.7,4.5,4.7,1.0125,0.9666666666666668,0.1375,0.7999999999999999
2023-06-26,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.8,927.9583333333334,910.4458333333332,913.7916666666666,16858.7,16296.0,15284.9,17665.399999999998,17.566666666666666,16.504166666666666,15.354166666666666,16.791666666666668,23.5,24.7,25.2,25.2,12.2,8.6,7.9,9.3,67.33333333333333,72.4,75.91666666666667,64.66666666666667,6.3,6.7,8.3,6.5,1.2041666666666666,1.1708333333333334,0.7374999999999999,1.6583333333333332
2023-06-27,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.6416666666668,927.8833333333332,910.35,913.5875,16970.9,15807.0,16385.3,16892.6,18.17083333333333,18.429166666666667,16.304166666666667,16.679166666666667,24.0,25.0,25.7,25.5,12.4,13.0,8.4,8.8,65.125,76.5909090909091,72.91666666666667,66.75,7.1,7.3,9.1,9.1,0.75,1.4125,0.9041666666666668,1.0791666666666666
2023-06-28,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,910.9333333333334,927.8333333333334,910.9333333333334,914.0,16734.5,22147.6,16250.0,17371.4,18.579166666666666,15.420833333333334,16.558333333333334,16.929166666666667,24.6,24.0,26.6,24.2,12.5,8.6,7.9,9.8,67.83333333333333,73.23529411764706,70.45833333333333,69.20833333333333,7.5,10.7,5.4,6.8,1.0333333333333334,1.1208333333333331,0.5666666666666667,1.1833333333333331
2023-06-29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911.4208333333332,927.9083333333332,911.1041666666666,914.3833333333332,17272.7,21100.2,16137.7,15955.2,18.666666666666668,16.608333333333334,16.266666666666666,17.308333333333334,23.8,26.2,26.7,24.6,14.0,6.9,8.3,9.9,64.70833333333333,59.88235294117647,69.58333333333333,66.79166666666667,6.6,6.7,7.0,8.6,1.0625,1.0375,0.3208333333333333,1.8416666666666668
2023-06-30,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,912.3958333333334,929.0958333333332,911.5125,915.3,16578.6,20735.9,13733.7,17200.0,17.175,17.254166666666666,16.416666666666668,17.025000000000002,23.3,24.2,25.4,23.9,12.5,11.4,9.2,11.2,71.54166666666667,73.5,70.16666666666667,62.79166666666666,4.9,8.1,5.5,8.2,0.9125,2.1,0.35,1.7208333333333332
2023-07-01,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,910.4875,927.3875,910.2333333333332,913.4333333333334,16024.8,13992.8,15711.5,17093.8,17.066666666666666,15.029166666666669,16.583333333333332,15.495833333333332,23.0,22.3,26.3,22.7,12.0,9.9,9.4,9.2,72.91666666666667,78.625,66.83333333333333,72.66666666666667,5.6,7.1,5.8,5.5,1.2625,1.1041666666666667,0.3291666666666666,1.325
2023-07-02,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.5666666666666,924.5875,908.55,911.5166666666668,16743.2,19910.8,16100.5,17677.1,17.070833333333333,15.958333333333334,16.116666666666667,16.05,23.6,23.8,26.1,23.4,12.0,7.9,8.5,9.7,67.95833333333333,62.4375,65.58333333333333,65.91666666666667,7.9,8.0,5.9,8.6,1.7125,1.5333333333333332,0.45,1.7166666666666668
2023-07-03,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.4583333333334,926.775,909.7416666666668,913.5333333333332,17281.7,20234.7,15665.0,17883.0,15.645833333333334,16.3625,15.658333333333331,14.3625,21.2,21.6,25.5,21.3,11.3,12.9,8.3,8.4,68.25,62.66666666666666,65.875,70.33333333333333,7.8,13.1,4.6,7.5,2.333333333333333,2.6833333333333336,0.3374999999999999,2.058333333333333
2023-07-04,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911.5125,928.7833333333332,910.5291666666668,914.4541666666668,17215.9,19056.0,16138.6,18019.6,14.225,14.141666666666666,15.2625,14.1,20.4,22.0,24.5,22.2,9.4,7.3,8.5,6.4,74.125,68.95833333333333,67.58333333333333,67.0,5.9,7.4,5.2,5.0,1.2041666666666666,1.25,0.4791666666666667,1.225
2023-07-05,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911.8791666666666,929.7,911.3333333333334,914.8666666666668,17172.8,15302.4,16203.0,17290.2,14.670833333333334,13.85,14.4875,13.741666666666667,20.5,20.7,23.6,21.9,9.5,8.4,7.5,6.7,66.20833333333333,75.08333333333333,69.25,65.58333333333333,6.1,7.6,7.2,5.4,1.0583333333333331,1.2708333333333333,0.7166666666666667,1.6875
2023-07-06,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.1416666666668,927.9375,909.9041666666668,913.1708333333332,17014.8,9356.8,16347.4,17922.2,14.808333333333332,13.533333333333331,13.866666666666667,13.845833333333331,21.0,19.1,22.6,21.7,9.2,8.9,6.4,6.8,65.125,80.83333333333333,69.20833333333333,64.5,8.3,6.1,8.3,6.4,1.325,1.1125,0.7374999999999999,1.7125
2023-07-07,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.6,925.9791666666666,908.5833333333334,911.6291666666666,17005.6,18320.2,16344.8,17730.3,15.704166666666667,13.483333333333334,15.104166666666666,14.220833333333331,22.3,22.1,25.9,23.1,9.8,5.6,6.8,6.1,57.91666666666666,74.0,64.66666666666667,63.91666666666666,6.4,7.3,6.2,6.3,0.9125,1.2166666666666666,0.5375,0.9833333333333332
2023-07-08,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,906.8833333333332,924.1791666666668,907.6875,909.9333333333334,16468.1,20007.4,15468.8,17252.4,18.129166666666663,14.920833333333334,16.025000000000002,15.991666666666667,25.0,25.1,26.9,25.1,11.4,6.8,6.3,7.2,53.583333333333336,72.08333333333333,63.25,61.708333333333336,7.3,9.5,8.1,9.5,0.9708333333333332,1.3583333333333334,0.7833333333333333,1.2875
2023-07-09,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.2666666666668,924.6208333333334,908.2875,911.2625,10475.1,20177.6,15715.7,11258.2,18.0625,18.195833333333333,18.26666666666667,17.35,24.3,27.7,29.3,24.7,14.2,9.3,7.7,13.0,72.33333333333333,63.875,60.458333333333336,71.83333333333333,5.9,8.0,5.0,5.8,0.9541666666666666,1.3583333333333334,0.3458333333333334,1.0375
2023-07-10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.5625,926.0,908.5625,911.4666666666668,11328.0,17937.5,14658.5,13747.0,18.67083333333333,18.216666666666665,18.820833333333333,18.804166666666667,24.9,25.8,28.8,26.8,14.5,12.9,9.7,13.1,80.45833333333333,74.54166666666667,60.708333333333336,71.83333333333333,4.1,6.8,5.9,6.7,0.7708333333333334,1.3875,0.3791666666666666,1.2583333333333333
2023-07-11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907.4166666666666,924.6125,907.7708333333334,910.3958333333334,15380.8,20270.3,15190.8,16889.9,21.15833333333333,18.570833333333333,18.9375,20.09583333333333,28.0,27.7,29.3,28.0,15.6,10.2,10.4,12.5,64.04166666666667,68.61111111111111,61.16666666666666,60.0,5.6,6.5,7.4,6.3,0.4833333333333333,0.8875000000000001,0.7583333333333333,0.9625
2023-07-12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904.4125,922.0166666666668,905.2708333333334,907.425,15740.9,17227.2,12337.0,16618.5,21.77083333333333,19.695833333333333,19.633333333333333,20.641666666666666,27.9,29.7,28.5,28.8,16.6,13.0,11.9,12.6,54.79166666666666,68.45454545454545,59.91666666666666,52.375,8.1,7.7,8.3,11.4,1.3791666666666669,1.0208333333333333,1.1,1.7625
2023-07-13,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,902.8791666666666,920.1958333333332,904.6583333333332,905.8208333333332,16701.0,21036.7,13104.2,16389.2,21.816666666666663,20.4,20.29583333333333,21.820833333333336,26.5,28.6,30.0,28.5,17.0,15.3,10.9,16.6,54.958333333333336,69.83333333333333,59.458333333333336,52.16666666666666,14.6,10.4,7.7,12.3,2.25,2.125,1.0458333333333334,2.9125
2023-07-14,0,0,0,0,0.0,0.0,0.0,0.0,3.8,0.0,3.6,0.0,906.7541666666666,922.0125,907.3583333333332,909.875,17363.8,14367.6,11969.2,16789.100000000002,14.383333333333333,18.304166666666667,14.320833333333333,13.920833333333334,20.4,25.4,20.4,20.4,10.2,12.9,8.8,8.3,70.16666666666667,72.45833333333333,82.375,70.75,10.2,10.0,8.5,13.7,1.5458333333333334,2.3541666666666665,1.0666666666666669,1.7958333333333334
2023-07-15,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,908.8083333333334,926.5125,907.75,911.75,17784.100000000002,6678.0,16320.5,18383.7,14.191666666666668,15.8,16.325,14.2125,20.8,18.2,27.5,22.8,8.1,13.8,6.9,6.5,70.66666666666667,78.5,73.0,73.83333333333333,6.2,6.0,6.3,6.3,1.0791666666666666,2.1875,0.4791666666666667,1.4208333333333334
2023-07-16,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,909.0875,927.0625,908.775,911.9666666666668,8045.6,8926.6,12057.3,12787.5,15.0,16.254166666666666,18.779166666666665,16.479166666666668,20.4,20.5,27.2,24.4,10.6,12.7,11.3,11.1,92.33333333333331,79.95833333333333,77.66666666666667,81.79166666666667,5.5,7.6,7.5,7.2,0.7916666666666666,2.1,0.625,1.2916666666666667
2023-07-17,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,909.2791666666668,926.7666666666668,909.6625,912.2958333333332,15994.9,21527.6,12522.8,16870.2,20.166666666666668,17.908333333333335,19.77083333333333,19.42083333333333,27.4,27.2,29.0,27.4,13.3,9.6,13.4,12.9,74.54166666666667,66.6875,75.08333333333333,70.04166666666667,7.9,7.8,6.1,7.9,0.8083333333333332,1.2125,0.5291666666666667,1.2333333333333334
2023-07-18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911.0208333333334,928.3208333333332,911.5375,914.1083333333332,16918.2,21488.5,11146.5,17027.8,21.316666666666663,19.741666666666667,19.25,20.1,28.5,28.4,28.6,28.4,15.3,12.5,12.0,14.0,67.45833333333333,63.94736842105263,71.08333333333333,65.5,8.0,8.2,6.7,9.9,1.45,1.3875,0.9375,1.9708333333333328
2023-07-19,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,914.7541666666666,931.3625,913.3541666666666,917.7291666666666,11563.7,14872.0,11864.2,11341.0,18.041666666666668,19.1125,20.008333333333333,17.925,22.7,25.2,28.7,23.5,14.3,14.4,12.3,13.5,82.375,79.15,70.91666666666667,78.375,6.7,7.5,5.3,6.8,1.9166666666666667,2.2375000000000003,0.325,1.7625
2023-07-20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,916.2791666666668,933.1208333333334,914.5458333333332,919.3625,17874.3,7614.5,14864.4,17282.2,17.279166666666665,17.945833333333333,18.85,16.875,24.0,20.4,25.8,24.1,13.0,16.1,13.8,12.5,78.25,79.41666666666667,78.41666666666667,73.25,9.1,7.7,5.1,10.2,2.3916666666666666,2.725,0.5833333333333334,3.0625
2023-07-21,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,915.5875,932.8333333333334,914.5541666666668,918.4375,11263.0,10409.8,10216.1,13842.0,16.108333333333334,16.633333333333333,16.970833333333335,16.404166666666665,20.9,21.2,23.2,23.1,12.4,14.3,11.9,12.3,83.70833333333333,79.75,80.20833333333333,75.5,4.6,6.2,5.5,9.1,1.0458333333333334,1.7958333333333334,0.525,1.9041666666666668
2023-07-22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,914.3458333333332,931.6166666666668,913.125,917.3625,14870.3,21620.1,15080.1,18103.7,15.870833333333332,16.945833333333333,17.058333333333334,15.879166666666668,21.6,23.2,25.4,22.3,11.0,11.8,11.5,10.8,79.54166666666667,69.20833333333333,75.83333333333333,70.75,6.3,9.4,7.2,6.9,1.2833333333333334,2.3583333333333334,0.6166666666666667,2.3875
2023-07-23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,914.5333333333332,931.6333333333332,913.5916666666668,917.4291666666668,18217.0,12364.6,14817.3,18313.7,17.958333333333332,16.941666666666666,17.358333333333334,17.133333333333333,25.2,22.9,26.3,25.0,12.3,11.6,11.1,9.4,65.45833333333333,84.0,68.70833333333333,67.70833333333333,4.8,8.3,7.7,5.2,1.1666666666666667,1.9333333333333331,0.4708333333333334,2.0500000000000003
2023-07-24,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,913.1833333333334,930.2708333333334,912.625,916.1166666666668,17780.8,16013.1,9231.8,12937.5,19.129166666666663,18.225,17.7375,18.191666666666663,25.0,24.3,26.0,25.3,15.0,14.0,12.1,12.5,70.625,77.72727272727273,78.375,74.29166666666667,6.8,8.9,5.2,5.0,0.7958333333333334,1.5041666666666669,0.3458333333333334,1.4875
2023-07-25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,910.2541666666666,927.7166666666668,909.8166666666666,913.1625,14568.8,19466.4,11811.4,16063.2,19.391666666666666,16.979166666666668,18.67083333333333,19.5,24.8,24.5,26.6,26.9,15.6,11.2,13.6,15.5,71.54166666666667,75.33333333333333,73.20833333333333,63.66666666666666,5.5,8.0,5.7,6.8,0.5708333333333333,1.975,0.4208333333333334,1.5916666666666668
2023-07-26,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.4000000000000004,0.0,0.0,909.8791666666666,927.4625,909.4375,912.85,18154.8,8818.7,14822.5,16561.100000000002,19.620833333333334,17.125,17.6125,17.979166666666668,26.0,19.9,27.7,25.6,12.9,15.8,10.5,11.4,62.66666666666666,89.88888888888889,63.04166666666666,67.08333333333333,6.6,10.1,14.0,5.2,0.5333333333333333,2.25,0.3999999999999999,1.4291666666666665
2023-07-27,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,911.0041666666666,928.3291666666668,910.2375,913.8875,13741.5,15918.0,16787.5,13841.8,18.604166666666668,17.8625,18.558333333333334,18.779166666666665,24.5,22.9,28.1,25.3,13.6,14.4,8.5,12.1,71.58333333333333,75.78571428571429,61.125,70.33333333333333,4.4,7.9,10.8,7.3,0.7875,1.4916666666666665,0.4875,1.2208333333333334
2023-07-28,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,911.4541666666668,928.6791666666668,911.3708333333334,914.3166666666666,17059.2,17532.1,13690.3,17418.9,20.25,17.379166666666666,19.058333333333334,19.9875,27.1,24.3,28.4,27.4,15.1,13.1,12.5,13.6,63.75,81.26086956521739,65.45833333333333,63.41666666666666,5.7,7.1,5.1,7.4,1.5333333333333332,1.1041666666666667,0.4375,1.6208333333333331
2023-07-29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,910.5541666666668,927.325,910.3833333333332,913.55,14680.3,16730.5,14817.8,17057.7,19.116666666666667,17.004166666666666,18.979166666666668,18.5,24.4,25.6,29.7,25.9,15.1,10.7,10.0,13.3,69.625,75.73333333333333,65.5,68.04166666666667,6.2,6.4,5.5,6.4,1.4875,1.1166666666666667,0.4541666666666666,1.4916666666666665
2023-07-30,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,912.3541666666666,929.9166666666666,911.1583333333332,915.2916666666666,11366.6,7335.9,12245.8,11953.3,16.474999999999998,16.05,19.15,16.474999999999998,21.8,18.1,28.9,23.6,12.1,14.4,11.1,11.6,85.33333333333333,89.23809523809524,71.70833333333333,78.04166666666667,4.3,6.0,8.0,5.8,0.8875000000000001,1.575,0.1708333333333333,1.5
