date,preco_cafe,cambio_brl
2023-10-11,147.6999969482422,5.051000118255615
2023-10-12,149.3000030517578,5.049600124359131
2023-10-13,154.89999389648438,5.045899868011475
2023-10-16,154.14999389648438,5.0482001304626465
2023-10-17,157.0500030517578,5.037600040435791
2023-10-18,158.0500030517578,5.037399768829346
2023-10-19,163.9499969482422,5.056099891662598
2023-10-20,165.25,5.062900066375732
2023-10-23,165.85000610351562,5.031300067901611
2023-10-24,168.14999389648438,5.01230001449585
2023-10-25,162.3000030517578,4.991000175476074
2023-10-26,161.1999969482422,4.994699954986572
2023-10-27,160.9499969482422,4.985300064086914
2023-10-30,159.10000610351562,4.952030181884766
2023-10-31,167.3000030517578,5.04610013961792
2023-11-01,159.8000030517578,5.03410005569458
2023-11-02,165.35000610351562,4.953700065612793
2023-11-03,170.89999389648438,4.952899932861328
2023-11-06,173.6999969482422,4.899199962615967
2023-11-07,170.75,4.884099960327148
2023-11-08,174.35000610351562,4.871500015258789
2023-11-09,178.8000030517578,4.909299850463867
2023-11-10,174.5,4.933899879455566
2023-11-13,178.64999389648438,4.893379211425781
2023-11-14,176.4499969482422,4.906199932098389
2023-11-15,180.8000030517578,4.864500045776367
2023-11-16,176.10000610351562,4.860899925231934
2023-11-17,170.9499969482422,4.862199783325195
2023-11-20,177.89999389648438,4.819177150726318
2023-11-21,176.5500030517578,4.851799964904785
2023-11-22,178.64999389648438,4.8993000984191895
2023-11-23,178.64999389648438,4.9054999351501465
2023-11-24,178.64999389648438,4.902500152587891
2023-11-27,179.6999969482422,4.900899887084961
2023-11-28,183.64999389648438,4.895500183105469
2023-11-29,182.10000610351562,4.869800090789795
2023-11-30,195.0,4.904099941253662
2023-12-01,193.89999389648438,4.923099994659424
2023-12-04,188.89999389648438,4.902159214019775
2023-12-05,193.85000610351562,4.9430999755859375
2023-12-06,185.25,4.927700042724609
2023-12-07,185.5,4.901199817657471
2023-12-08,185.14999389648438,4.910099983215332
2023-12-11,194.0,4.893286228179932
2023-12-12,191.14999389648438,4.936699867248535
2023-12-13,194.64999389648438,4.9644999504089355
2023-12-14,200.10000610351562,4.918399810791016
2023-12-15,201.8000030517578,4.914599895477295
2023-12-18,209.5500030517578,4.919657230377197
2023-12-19,202.39999389648438,4.895899772644043
2023-12-20,190.60000610351562,4.866499900817871
2023-12-21,193.60000610351562,4.914599895477295
2023-12-22,192.8000030517578,4.881800174713135
2023-12-26,194.35000610351562,4.869743824005127
2023-12-27,197.75,4.813499927520752
2023-12-28,198.0,4.826099872589111
2023-12-29,188.3000030517578,4.850200176239014
2024-01-02,190.14999389648438,4.852399826049805
2024-01-03,186.25,4.922500133514404
2024-01-04,185.5500030517578,4.9191999435424805
2024-01-05,182.8000030517578,4.895599842071533
2024-01-08,181.39999389648438,4.8606672286987305
2024-01-09,184.10000610351562,4.86899995803833
2024-01-10,181.14999389648438,4.905099868774414
2024-01-11,184.0500030517578,4.89139986038208
2024-01-12,180.0,4.869699954986572
2024-01-16,185.25,4.862199783325195
2024-01-17,179.1999969482422,4.924900054931641
2024-01-18,179.9499969482422,4.934000015258789
2024-01-19,185.14999389648438,4.92609977722168
2024-01-22,192.25,4.904642105102539
2024-01-23,192.9499969482422,4.98829984664917
2024-01-24,189.4499969482422,4.952199935913086
2024-01-25,186.9499969482422,4.932499885559082
2024-01-26,193.85000610351562,4.915800094604492
2024-01-29,189.25,4.913599967956543
2024-01-30,194.0,4.950200080871582
2024-01-31,194.0500030517578,4.950300216674805
2024-02-01,194.1999969482422,4.951900005340576
2024-02-02,191.9499969482422,4.914999961853027
2024-02-05,189.5,4.932938098907471
2024-02-06,188.1999969482422,4.9499430656433105
2024-02-07,190.6999969482422,4.962299823760986
2024-02-08,188.8000030517578,4.969299793243408
2024-02-09,196.3000030517578,4.9918999671936035
2024-02-12,195.60000610351562,4.953100204467773
2024-02-13,193.0,4.952199935913086
2024-02-14,187.0500030517578,4.952000141143799
