date,preco_cafe,cambio_brl,geada_risco_Machado,geada_risco_Manhuacu,geada_risco_Patrocinio,geada_risco_Varginha,graus_frio_Machado,graus_frio_Manhuacu,graus_frio_Patrocinio,graus_frio_Varginha,precip_mm_sum_Machado,precip_mm_sum_Manhuacu,precip_mm_sum_Patrocinio,precip_mm_sum_Varginha,pressao_mB_mean_Machado,pressao_mB_mean_Manhuacu,pressao_mB_mean_Patrocinio,pressao_mB_mean_Varginha,radiacao_kJm2_sum_Machado,radiacao_kJm2_sum_Manhuacu,radiacao_kJm2_sum_Patrocinio,radiacao_kJm2_sum_Varginha,temp_ar_C_mean_Machado,temp_ar_C_mean_Manhuacu,temp_ar_C_mean_Patrocinio,temp_ar_C_mean_Varginha,temp_max_C_max_Machado,temp_max_C_max_Manhuacu,temp_max_C_max_Patrocinio,temp_max_C_max_Varginha,temp_min_C_min_Machado,temp_min_C_min_Manhuacu,temp_min_C_min_Patrocinio,temp_min_C_min_Varginha,umidade_pct_mean_Machado,umidade_pct_mean_Manhuacu,umidade_pct_mean_Patrocinio,umidade_pct_mean_Varginha,vento_rajada_ms_max_Machado,vento_rajada_ms_max_Manhuacu,vento_rajada_ms_max_Patrocinio,vento_rajada_ms_max_Varginha,vento_vel_ms_mean_Machado,vento_vel_ms_mean_Manhuacu,vento_vel_ms_mean_Patrocinio,vento_vel_ms_mean_Varginha
2022-06-07,232.1499938964844,4.7941999435424805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,905.5,922.7958333333332,906.3958333333334,908.4333333333334,16876.3,20624.2,17520.4,16362.7,19.054166666666667,14.841666666666669,16.675,17.679166666666667,25.9,24.5,26.5,25.9,12.8,6.8,8.3,10.2,61.458333333333336,75.33333333333333,69.5,63.375,6.4,6.3,7.4,7.2,1.0083333333333333,0.8916666666666666,0.6541666666666667,1.5208333333333333
2022-06-08,231.8500061035156,4.867526054382324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,905.3833333333332,921.9833333333332,906.0875,908.4458333333332,12897.6,20835.1,12970.2,13122.1,19.241666666666667,17.708333333333332,17.54583333333333,18.870833333333334,25.7,27.7,26.6,25.7,13.4,8.1,9.5,14.2,71.58333333333333,68.25,74.75,67.70833333333333,11.0,5.8,5.1,7.5,0.9583333333333334,0.875,0.4583333333333333,1.4458333333333335
2022-06-09,234.6499938964844,4.898099899291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4000000000000004,0.0,0.0,0.0,907.0208333333334,923.7958333333332,907.075,910.0166666666668,8375.9,15888.3,11158.5,10650.0,18.195833333333333,18.64583333333333,18.92083333333333,18.2125,21.8,26.2,26.6,23.9,14.7,12.2,13.6,14.3,86.41666666666667,71.54166666666667,75.91666666666667,80.04166666666667,4.0,6.9,6.1,6.6,0.5541666666666667,1.2583333333333333,0.425,0.8958333333333334
2022-06-10,228.8999938964844,4.903299808502197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,906.7,923.2666666666668,907.1375,909.7125,8418.8,16465.8,12230.6,6592.4,18.0,18.10833333333333,19.35,17.341666666666665,22.4,25.6,26.9,22.5,15.9,13.4,15.2,15.3,88.25,79.20833333333333,77.125,86.875,8.0,7.3,5.8,7.5,1.2458333333333331,0.9541666666666668,0.6583333333333333,1.2583333333333333
2022-06-13,223.3500061035156,4.984000205993652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5999999999999999,0.0,0.0,907.9166666666666,923.7774154589371,908.2513888888889,910.9083333333333,42378.0,40577.2,37164.4,38925.7,15.473611111111111,17.450241545893718,16.0125,14.975,21.9,25.2,25.5,21.2,6.7,10.1,6.2,6.1,67.26388888888889,77.61507936507938,75.90277777777777,72.54166666666667,6.066666666666666,7.2,5.233333333333333,4.966666666666667,1.8027777777777778,1.459782608695652,0.6124999999999999,1.1958333333333335
2022-06-14,226.9499969482422,5.113399982452393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.5458333333332,927.5083333333332,909.2291666666666,913.5166666666668,17361.6,21527.3,13401.2,18086.5,13.941666666666665,14.55,15.183333333333335,13.8625,20.6,22.8,24.6,22.8,7.9,7.2,7.6,5.5,58.458333333333336,66.45833333333333,63.208333333333336,62.16666666666666,6.1,9.7,5.8,7.4,1.1541666666666666,1.0291666666666666,0.4416666666666666,2.025
2022-06-15,228.5,5.116099834442139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.4166666666666,927.8739130434782,909.7125,913.3166666666666,15013.5,16233.2,17165.0,14773.5,15.804166666666667,13.669565217391304,17.875,14.6375,21.9,21.2,27.5,23.3,11.2,8.6,11.3,8.3,65.58333333333333,80.82608695652173,70.75,67.125,3.7,5.5,4.6,5.1,0.7416666666666667,0.9956521739130434,0.4375,1.0583333333333331
2022-06-16,231.9499969482422,5.052000045776367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,908.6125,925.9583333333334,908.65,911.5125,16908.0,21374.1,17145.2,17554.2,17.662499999999998,13.4125,17.6875,15.679166666666667,23.9,23.5,27.6,25.2,11.5,5.1,9.3,7.1,60.75,71.33333333333333,65.54166666666667,63.875,4.2,7.6,4.9,4.2,0.8166666666666668,1.075,0.3125,0.6166666666666667
2022-06-17,227.6499938964844,5.052199840545654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,905.75,923.3260869565216,906.5666666666666,908.7166666666668,17055.899999999998,20238.4,17507.9,17545.6,18.45,13.778260869565216,17.004166666666666,16.704166666666666,25.1,23.0,27.7,25.8,11.1,5.8,8.6,8.1,56.0,76.55555555555556,57.708333333333336,60.125,7.7,5.7,7.0,6.6,1.3291666666666668,1.117391304347826,0.7833333333333333,1.075
2022-06-21,233.1000061035156,5.18720006942749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,3.0000000000000004,0.0,909.4697916666667,926.546516798419,909.1895833333334,912.48125,49077.5,61332.2,55058.9,51084.0,17.358333333333334,16.30234272068511,17.288541666666667,16.982291666666665,23.9,27.0,27.3,25.2,12.1,7.0,9.3,10.0,78.09375,76.5818395626748,77.21875,75.05208333333334,8.025,7.0,6.9,6.85,1.3802083333333335,1.3949645915678524,0.43645833333333334,1.6927083333333335
2022-06-22,238.6000061035156,5.122799873352051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,909.1666666666666,926.2695652173912,909.0375,912.15,16642.3,18950.9,17562.0,17276.3,18.404166666666665,15.92608695652174,16.7375,17.420833333333334,24.3,24.2,27.0,25.5,13.0,8.6,9.8,10.7,65.5,79.73684210526316,68.5,66.45833333333333,5.2,6.3,9.9,5.2,0.8375,1.1565217391304348,0.5791666666666667,0.9083333333333332
2022-06-23,232.4499969482422,5.193600177764893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,909.7458333333334,926.6625,909.5625,912.75,16876.8,20603.7,17461.0,17240.0,19.325,16.245833333333334,16.804166666666667,17.479166666666668,25.1,26.2,27.2,26.4,13.9,7.6,7.2,9.4,55.083333333333336,68.9375,67.125,63.583333333333336,4.7,5.5,6.8,4.8,0.9708333333333332,1.0,0.7333333333333334,0.75
2022-06-24,226.6000061035156,5.23799991607666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,909.8375,926.7166666666668,909.7833333333332,912.775,17074.4,20969.6,17376.9,17385.5,19.370833333333334,16.591666666666665,17.0125,17.3875,25.3,25.4,27.3,26.3,13.9,7.6,8.8,9.4,48.958333333333336,71.36842105263158,64.95833333333333,59.125,4.3,6.7,5.4,4.9,1.1916666666666669,1.1583333333333334,0.3916666666666666,0.75
2022-06-27,226.0,5.241399765014648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,909.536654589372,926.2000000000002,909.0347222222222,912.5083333333333,49252.8,49933.399999999994,49578.100000000006,49681.2,17.33550724637681,15.758333333333333,16.19027777777778,16.145833333333332,25.7,27.2,26.7,26.2,11.0,9.1,6.2,8.3,64.94384057971014,74.6388888888889,67.13888888888889,68.04166666666667,9.133333333333333,7.533333333333334,6.3,6.366666666666667,1.744021739130435,1.6208333333333333,0.47361111111111104,1.0708333333333333
2022-06-28,221.8999938964844,5.236800193786621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,909.5125,927.1,909.4208333333332,912.4541666666668,16631.899999999998,21246.2,17186.1,17217.0,15.658333333333331,13.2,16.045833333333334,14.933333333333332,22.2,22.1,25.4,23.0,10.5,5.3,9.4,7.4,74.58333333333333,77.54166666666667,73.16666666666667,71.66666666666667,6.1,7.3,7.5,5.4,1.175,0.8833333333333333,0.5833333333333334,1.6166666666666665
2022-06-29,232.6499938964844,5.266600131988525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,907.8739130434782,925.1916666666666,908.8416666666668,910.7791666666668,15189.6,21089.7,17127.8,16685.9,18.217391304347824,14.475,16.379166666666666,17.462500000000002,25.4,24.2,26.6,25.5,12.6,5.7,7.5,9.6,66.3913043478261,76.54166666666667,71.41666666666667,64.54166666666667,10.2,6.9,5.8,10.3,0.9956521739130436,1.15,0.6375000000000001,1.5291666666666668
2022-06-30,233.6000061035156,5.180900096893311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.3391304347824,924.825,908.4958333333334,911.5,14518.1,20897.2,17176.4,17378.8,18.50869565217392,16.916666666666668,16.5,17.404166666666665,24.6,27.1,25.8,24.7,14.8,8.5,9.1,12.2,59.08695652173913,71.75,68.70833333333333,60.708333333333336,4.3,6.9,6.5,7.6,0.6565217391304349,0.975,0.5499999999999999,1.3541666666666667
2022-07-01,228.4499969482422,5.251999855041504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,909.1,927.1208333333334,908.6125,912.1291666666666,16797.8,15017.0,17156.9,17130.1,17.870833333333334,15.783333333333331,17.554166666666667,16.770833333333332,24.2,23.0,27.3,26.1,12.1,11.4,10.3,8.1,59.0,77.83333333333333,64.375,62.0,6.7,7.1,7.9,11.9,0.9791666666666666,1.125,0.8125,2.191666666666667
2022-07-05,224.6499938964844,5.3282999992370605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.2,0.0,912.0791666666667,929.6166666666667,911.6260416666668,915.0416666666666,68341.7,71348.9,70299.9,70623.1,18.045833333333334,16.088541666666664,16.376041666666666,17.508333333333333,24.8,24.4,26.8,25.7,11.2,7.8,7.5,9.8,62.25,76.70339912280701,69.90625,62.020833333333336,6.3,9.425,6.825,8.425,0.9875,1.8604166666666666,0.5864583333333333,1.8416666666666668
2022-07-06,222.5,5.385200023651123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,909.9208333333332,927.5782608695652,909.7541666666666,912.9375,17398.1,16343.7,17724.8,17933.6,17.6375,16.59130434782609,15.895833333333334,16.462500000000002,23.4,24.1,25.1,25.3,12.1,11.3,8.0,8.6,58.79166666666666,76.1304347826087,67.66666666666667,62.25,8.2,7.1,9.0,7.3,1.1541666666666666,1.3391304347826087,0.85,1.6375
2022-07-07,222.1999969482422,5.427999973297119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.8541666666666,928.4166666666666,910.45,913.9916666666668,16903.3,15635.5,16142.1,17389.3,18.10833333333333,16.7,16.875,17.0,24.4,24.0,26.0,25.0,11.8,9.2,9.9,9.4,59.833333333333336,72.5,69.125,61.708333333333336,6.9,7.3,7.2,8.3,1.0833333333333333,1.0875,0.5291666666666667,1.2916666666666667
2022-07-08,222.8999938964844,5.338200092315674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,912.7652173913044,930.0041666666666,912.2625,915.8083333333334,16865.399999999998,14381.5,17408.3,16782.899999999998,17.830434782608698,17.1375,16.974999999999998,16.595833333333335,23.6,24.1,26.2,24.5,11.2,11.7,9.6,8.6,60.0,70.70833333333333,66.58333333333333,61.458333333333336,6.3,6.3,5.4,8.4,0.7999999999999999,1.05,0.4333333333333333,1.7708333333333333
2022-07-11,216.8999938964844,5.254000186920166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.5958333333333,928.225,910.1527777777777,913.6069444444444,49826.9,58613.2,53092.2,53467.2,17.212500000000002,18.45,16.043055555555558,17.252777777777776,23.3,25.7,25.9,24.3,11.9,12.2,7.9,10.2,62.26388888888889,70.8888888888889,68.2638888888889,59.055555555555564,9.333333333333334,10.366666666666667,8.200000000000001,9.666666666666666,1.8541666666666667,2.704166666666667,0.848611111111111,2.672222222222222
2022-07-12,209.25,5.377200126647949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.5291666666668,925.8458333333332,909.1875,911.7375,14542.3,15882.4,16852.2,15779.9,18.245833333333334,18.141666666666666,15.841666666666669,18.008333333333333,24.6,25.4,25.5,25.9,11.4,13.2,7.5,10.1,60.66666666666666,76.5,66.875,56.25,8.2,8.6,8.2,10.0,1.4458333333333335,1.2458333333333331,0.8958333333333334,1.8375
2022-07-13,211.25,5.436500072479248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,909.7791666666668,927.017391304348,909.3916666666668,912.8208333333332,15258.3,16650.399999999998,17768.1,16839.1,19.429166666666667,17.778260869565216,16.879166666666666,18.78333333333333,25.6,25.8,27.1,27.1,13.5,11.4,7.8,10.2,57.583333333333336,74.23809523809524,62.41666666666666,58.708333333333336,6.7,5.6,7.5,9.6,1.3083333333333331,0.9869565217391304,0.4583333333333333,2.0125
2022-07-14,199.1999969482422,5.390900135040283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,909.9916666666668,927.4956521739132,909.3,913.0333333333332,15337.0,19596.6,17148.4,16923.7,18.27083333333333,17.86521739130435,16.904166666666665,17.916666666666668,23.8,24.2,25.6,24.5,13.8,13.1,10.3,13.6,67.54166666666667,73.08695652173913,67.54166666666667,65.45833333333333,10.8,10.6,9.0,11.7,2.795833333333333,2.426086956521739,0.7000000000000001,2.9291666666666667
2022-07-15,203.6999969482422,5.422800064086914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,0.0,0.0,908.5375,926.3478260869564,908.4333333333334,911.4625,15411.6,14217.4,16565.4,15602.5,18.35,17.713043478260868,17.745833333333334,17.941666666666666,24.8,23.3,27.0,25.5,13.3,14.3,9.8,12.0,63.375,81.52380952380952,66.125,62.66666666666666,7.4,7.2,8.2,8.6,1.0583333333333331,2.143478260869565,1.2083333333333333,1.8166666666666669
2022-07-18,219.1000061035156,5.410099983215332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,909.8236111111111,927.4375,909.7680555555556,912.8611111111112,50372.7,59376.9,51375.1,52265.399999999994,20.881944444444446,16.977777777777778,18.17361111111111,19.88611111111111,29.2,26.8,29.4,29.6,14.0,9.3,9.5,10.5,56.291666666666664,77.00737425404945,63.111111111111114,57.388888888888886,6.033333333333334,8.200000000000001,7.333333333333333,8.666666666666666,0.9513888888888888,1.3125,0.6541666666666667,1.8375000000000001
2022-07-19,220.3999938964844,5.436800003051758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,912.0791666666668,929.0333333333332,911.5041666666666,914.9083333333332,17421.2,21478.7,17929.3,17541.8,19.879166666666663,17.670833333333334,17.366666666666667,19.10833333333333,25.6,25.5,27.0,27.3,14.3,11.6,10.1,12.0,61.708333333333336,73.56521739130434,61.875,61.41666666666666,6.0,7.4,6.5,7.8,1.1791666666666667,1.25,0.4875,1.9041666666666668
2022-07-20,218.1499938964844,5.413099765777588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.4,927.275,909.6541666666668,913.3333333333334,17407.5,14074.1,17942.3,16381.2,19.4875,16.716666666666665,17.408333333333335,18.491666666666667,25.4,24.1,27.4,26.7,14.6,9.7,9.8,11.4,65.33333333333333,75.33333333333333,64.29166666666667,65.41666666666667,8.1,8.4,6.4,9.5,1.75,2.033333333333333,0.4541666666666666,2.2583333333333333
2022-07-21,215.8500061035156,5.470200061798096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,909.6875,926.3625,909.1041666666666,912.5583333333334,17407.4,22835.0,16362.3,17446.8,18.7125,17.55,16.775000000000002,18.195833333333333,25.0,25.5,25.8,25.6,13.6,10.3,9.9,12.4,64.70833333333333,71.41666666666667,69.125,61.25,7.3,7.4,6.0,6.7,1.0708333333333333,1.1708333333333334,0.4458333333333333,1.870833333333333
2022-07-22,206.6999969482422,5.497799873352051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,909.1541666666668,926.3833333333332,908.9083333333332,912.0708333333332,17777.3,20631.2,17327.5,16954.3,18.85833333333333,17.566666666666666,17.412499999999998,17.591666666666665,24.6,24.0,25.8,25.8,10.9,12.2,10.1,9.9,55.958333333333336,74.58333333333333,63.04166666666666,59.125,5.7,7.4,7.9,4.5,1.0041666666666669,1.3375,0.7083333333333334,1.0375
2022-07-25,210.0500030517578,5.496699810028076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,909.8583333333332,927.2236714975844,909.348611111111,912.7916666666666,54036.0,53658.8,54379.0,55074.100000000006,18.969444444444445,16.871256038647342,17.69861111111111,18.20277777777778,25.5,24.4,28.0,27.4,11.1,11.7,7.1,9.1,55.97222222222223,74.48550724637681,62.40277777777777,58.263888888888886,5.766666666666667,7.933333333333333,6.366666666666667,6.8,1.1041666666666667,1.4215579710144925,0.5027777777777778,1.488888888888889
2022-07-26,213.1999969482422,5.356299877166748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.5416666666666,927.8666666666668,910.0916666666668,913.3826086956522,18246.5,21143.7,18366.0,18701.6,18.825,16.216666666666665,17.695833333333333,18.639130434782608,25.2,24.3,26.7,26.9,13.4,9.6,10.1,11.7,60.583333333333336,72.58333333333333,63.54166666666666,59.17391304347826,7.5,8.4,4.9,11.2,1.4,1.6958333333333335,0.3666666666666667,2.4347826086956523
2022-07-27,219.1000061035156,5.350100040435791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,909.8391304347824,927.275,909.6625,912.8583333333332,15864.6,18142.5,18439.2,19290.7,18.295652173913044,16.675,17.216666666666665,18.1,24.1,24.7,26.5,26.1,13.4,11.4,10.2,10.6,61.65217391304348,71.375,63.125,61.083333333333336,7.0,8.7,8.5,8.9,1.3521739130434782,1.3291666666666666,0.5708333333333333,2.2625
2022-07-28,218.3999938964844,5.243000030517578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,906.4695652173912,924.3875,907.3208333333332,909.575,17406.8,16197.5,18568.9,18151.3,19.09565217391304,15.65,16.662499999999998,18.166666666666668,25.3,23.8,26.4,25.9,13.4,10.5,9.0,11.5,58.391304347826086,74.0,64.66666666666667,58.958333333333336,8.3,7.6,11.0,9.7,1.5,1.2416666666666667,1.0666666666666669,2.3291666666666666
2022-07-29,217.1999969482422,5.182700157165527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904.1521739130436,921.7347826086956,905.9666666666668,907.2208333333332,15866.1,22420.7,17225.399999999998,16736.0,19.360869565217392,16.752173913043478,18.08333333333333,18.891666666666666,29.1,26.5,29.4,27.6,14.7,8.7,8.7,12.6,57.56521739130435,67.78260869565217,58.375,54.625,17.0,10.6,9.7,17.3,2.143478260869565,1.8217391304347823,1.3708333333333331,2.5375
2022-08-01,213.1999969482422,5.171199798583984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907.6850845410628,925.0589371980676,907.5999999999999,910.701388888889,53524.8,41729.5,47852.100000000006,56122.2,18.34033816425121,17.903864734299518,18.84305555555555,17.22361111111111,27.1,27.0,29.2,26.9,10.7,13.0,9.2,7.9,53.2493961352657,76.70893719806763,60.208333333333336,60.63888888888889,7.166666666666667,7.466666666666666,7.0,7.133333333333334,1.2908212560386472,1.804951690821256,0.6166666666666667,1.2986111111111114
2022-08-02,209.8999938964844,5.184000015258789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.2833333333332,925.4333333333334,907.9333333333334,911.2416666666668,18393.5,16599.5,14415.7,19108.3,20.729166666666668,17.441666666666666,19.89583333333333,18.85833333333333,27.0,25.4,29.0,27.9,14.4,10.4,12.7,11.0,44.458333333333336,75.45,64.04166666666667,54.958333333333336,6.0,5.7,7.5,5.5,0.9583333333333334,1.1291666666666669,0.7166666666666667,0.9875
2022-08-03,214.6499938964844,5.277699947357178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,908.1416666666668,925.0869565217392,907.75,911.0833333333334,18502.8,19947.6,15228.3,19228.7,20.83333333333333,18.617391304347827,19.633333333333333,19.541666666666668,27.0,27.3,28.7,28.0,15.8,9.9,13.1,11.8,46.91666666666666,70.77272727272727,61.125,52.625,7.0,6.5,7.3,6.1,1.3375,0.9521739130434784,0.4541666666666666,1.65
2022-08-04,219.3000030517578,5.282700061798096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,906.6708333333332,924.35,906.9083333333332,909.7083333333334,16696.4,19435.0,18393.1,15963.3,20.120833333333334,17.8125,19.27083333333333,18.9,26.7,26.5,28.6,26.8,12.9,12.6,10.3,11.2,53.5,75.375,55.208333333333336,56.66666666666666,8.8,7.6,9.9,8.7,1.508333333333333,1.1958333333333333,0.95,1.9125
2022-08-05,209.4499969482422,5.211100101470947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,905.3416666666668,922.7958333333332,906.1291666666666,908.3416666666668,17729.6,23480.7,18104.7,18749.2,22.391666666666666,17.962500000000002,19.7125,21.141666666666666,29.8,27.7,30.6,29.7,14.4,9.1,9.8,11.5,44.708333333333336,66.91666666666667,54.04166666666666,47.375,10.2,8.2,7.5,9.2,1.695833333333333,1.3375,0.7000000000000001,1.3375
2022-08-08,211.8500061035156,5.164599895477295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6000000000000001,906.6236111111111,924.061231884058,906.5416666666666,909.625,37088.200000000004,64256.1,48913.8,38186.5,20.180555555555557,19.530797101449277,20.259722222222223,19.815277777777776,28.7,28.6,31.1,29.5,15.4,13.5,10.1,13.6,66.80555555555556,69.762077294686,53.083333333333336,64.83333333333333,8.733333333333334,9.166666666666666,9.333333333333334,8.233333333333334,1.7597222222222222,2.0631642512077293,0.9819444444444444,1.8513888888888888
2022-08-09,212.75,5.110099792480469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.8,908.2958333333332,925.1130434782608,908.0041666666666,911.25,7593.4,10452.1,12221.8,7015.9,17.254166666666666,19.343478260869563,19.9125,17.224999999999998,20.5,24.5,29.1,21.8,14.4,14.3,12.4,13.2,84.45833333333333,77.04347826086956,65.25,79.54166666666667,6.2,7.6,5.7,6.6,0.8666666666666667,2.313043478260869,0.6208333333333333,0.8916666666666666
2022-08-10,220.4499969482422,5.123700141906738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.4,15.6,905.6375,921.4125,907.9416666666666,908.7833333333332,8954.2,20163.0,7509.6,6086.6,13.883333333333333,21.0875,15.170833333333334,13.945833333333333,17.2,27.2,19.4,17.3,9.0,15.6,9.0,8.0,81.58333333333333,65.5,83.0,83.16666666666667,13.8,13.4,10.1,13.6,2.6041666666666665,3.9333333333333336,1.6375,3.270833333333333
2022-08-11,223.9499969482422,5.093699932098389,0.0,0.0,1.0,0.0,0.0,0.0,1.7999999999999998,0.0,0.0,0.0,0.0,0.0,908.45,923.475,908.4291666666668,911.35,20952.9,23127.9,20981.6,17655.3,13.3375,17.725,13.566666666666668,12.6625,19.9,24.8,24.3,21.5,7.1,11.0,3.2,5.1,65.04166666666667,47.41666666666666,62.458333333333336,69.16666666666667,12.3,13.9,6.8,7.1,4.416666666666667,3.695833333333333,1.0416666666666667,2.1791666666666667
2022-08-12,226.6000061035156,5.1570000648498535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911.4958333333334,928.4125,910.0916666666668,914.5833333333334,21016.2,22004.3,20340.1,20193.8,15.3,17.291666666666668,15.791666666666666,15.041666666666666,21.9,25.0,26.6,22.7,8.8,11.7,6.8,7.8,64.83333333333333,59.375,59.79166666666666,64.0,8.3,10.1,7.6,8.5,2.704166666666667,2.35,0.7374999999999999,2.6791666666666667
2022-08-15,225.5,5.074900150299072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.263888888889,928.6032608695651,909.5958333333333,913.2652777777777,62566.600000000006,63547.4,60452.2,63840.5,17.63611111111111,15.939794685990337,18.302777777777777,17.258333333333336,24.9,23.8,28.9,25.8,11.2,9.8,8.4,8.7,56.68055555555555,67.3804347826087,56.06944444444445,55.97222222222223,6.633333333333333,8.566666666666668,5.8999999999999995,9.266666666666666,1.3388888888888888,2.164009661835749,0.6708333333333334,2.223611111111111
2022-08-16,219.3500061035156,5.095600128173828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,906.85,925.7416666666668,907.1375,909.9916666666668,20101.9,22478.5,19232.2,20624.8,20.008333333333333,17.479166666666668,19.941666666666663,19.02083333333333,27.8,25.6,30.0,28.5,12.4,11.5,10.6,9.6,49.66666666666666,71.41666666666667,49.958333333333336,53.16666666666666,9.5,7.3,14.4,8.9,1.3791666666666669,1.4125,1.5375,2.129166666666667
2022-08-17,217.4499969482422,5.1417388916015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,905.7333333333332,925.2666666666668,906.0708333333332,908.6666666666666,12526.9,23409.1,20305.2,14635.1,21.125,18.03333333333333,22.3,22.995833333333334,28.1,23.9,30.5,30.7,16.5,13.7,12.7,18.3,50.29166666666666,73.125,40.333333333333336,39.833333333333336,9.1,9.8,16.1,10.0,1.1333333333333333,2.783333333333333,2.466666666666667,2.716666666666667
2022-08-18,214.6999969482422,5.164999961853027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,905.475,925.3041666666668,906.1916666666666,908.5166666666668,20195.8,24571.8,20637.0,20929.1,21.675,18.9,23.2625,21.933333333333334,28.5,26.1,29.8,29.8,15.5,14.5,17.2,13.7,50.54166666666666,64.95833333333333,38.0,46.75,14.4,11.9,12.0,12.4,2.629166666666667,3.233333333333333,3.7083333333333335,2.379166666666667
