date,preco_cafe,cotacao_dolar,index,chuva,temp,temp_max,temp_min,umidade
2019-03-22,93.9000015258789,3.7909998893737793,2637,3.4000000000000004,19.01666666666667,23.5,17.0,85.41666666666667
2019-03-25,94.25,3.9059998989105225,2640,2.2,22.3875,29.0,17.0,68.625
2019-03-26,95.3499984741211,3.853600025177002,2641,1.8,22.8375,29.3,17.0,65.45833333333333
2019-03-27,93.8499984741211,3.875,2642,0.0,22.4875,29.1,15.7,58.708333333333336
2019-03-28,94.0,3.9881999492645264,2643,0.2,22.09166666666667,27.9,16.5,66.33333333333333
2019-03-29,94.5,3.897700071334839,2644,1.4,20.9875,27.8,15.4,72.41666666666667
2019-04-01,92.0999984741211,3.922499895095825,2647,0.0,21.204166666666666,28.3,15.5,69.95833333333333
2019-04-02,91.6500015258789,3.8485000133514404,2648,0.4,21.870833333333334,28.9,16.6,72.79166666666667
2019-04-03,95.3499984741211,3.852299928665161,2649,0.2,22.60833333333333,29.8,16.3,67.875
2019-04-04,95.30000305175781,3.868299961090088,2650,0.0,22.425,30.6,16.0,69.5
2019-04-05,93.19999694824219,3.8559000492095947,2651,0.0,23.370833333333334,29.9,19.4,74.29166666666667
2019-04-08,92.94999694824219,3.874000072479248,2654,2.0,20.83333333333333,23.9,19.3,85.16666666666667
2019-04-09,93.6500015258789,3.8482000827789307,2655,10.2,20.745833333333334,27.4,18.5,87.875
2019-04-10,94.25,3.8480000495910645,2656,7.0,20.58333333333333,28.0,15.2,79.125
2019-04-11,90.25,3.8239998817443848,2657,0.0,21.35,27.5,16.4,72.375
2019-04-12,90.4000015258789,3.855799913406372,2658,0.0,21.95833333333333,28.8,16.1,72.95833333333333
2019-04-15,91.4000015258789,3.8803000450134277,2661,6.0,21.0875,26.3,18.3,87.83333333333333
2019-04-16,90.5,3.8703999519348145,2662,0.0,21.33333333333333,25.4,19.3,86.04166666666667
2019-04-17,87.05000305175781,3.9038000106811523,2663,0.2,22.104166666666668,27.8,18.1,78.95833333333333
2019-04-18,90.19999694824219,3.9367001056671143,2664,0.0,21.4625,27.9,16.6,67.41666666666667
2019-04-22,91.0999984741211,3.934499979019165,2668,0.0,21.2875,28.9,14.0,68.29166666666667
2019-04-23,91.5,3.9340999126434326,2669,0.0,21.929166666666664,29.1,16.4,71.20833333333333
2019-04-24,90.44999694824219,3.918299913406372,2670,0.0,22.25,28.2,18.2,74.0
2019-04-25,92.05000305175781,3.9895999431610107,2671,0.0,22.229166666666668,28.1,17.4,72.79166666666667
2019-04-26,92.69999694824219,3.952699899673462,2672,0.0,21.941666666666663,28.5,16.9,72.83333333333333
2019-04-29,91.3499984741211,3.9291999340057373,2675,0.0,21.09583333333333,26.8,17.4,75.16666666666667
2019-04-30,91.8499984741211,3.9442999362945557,2676,0.0,19.78333333333333,27.1,13.2,70.0
2019-05-01,89.80000305175781,3.9168999195098877,2677,0.0,19.929166666666667,27.4,14.0,70.75
2019-05-02,90.25,3.919300079345703,2678,0.0,20.60833333333333,26.6,16.8,74.375
2019-05-03,89.25,3.966200113296509,2679,0.0,20.8125,27.5,16.2,79.5
2019-05-06,88.80000305175781,3.9365999698638916,2682,0.0,21.53333333333333,27.7,16.1,69.66666666666667
2019-05-07,86.6500015258789,3.9681999683380127,2683,0.0,21.175,27.9,15.7,74.66666666666667
2019-05-08,87.19999694824219,3.9686999320983887,2684,0.0,20.245833333333334,26.8,15.7,78.83333333333333
2019-05-09,89.5,3.926300048828125,2685,0.0,18.666666666666668,23.6,14.2,78.91666666666667
2019-05-10,89.44999694824219,3.9453999996185303,2686,0.0,18.75,21.9,15.5,85.33333333333333
2019-05-13,88.25,3.959700107574463,2689,0.0,21.8125,28.3,17.8,77.70833333333333
2019-05-14,89.55000305175781,3.990499973297119,2690,0.0,21.879166666666663,28.5,17.2,75.875
2019-05-15,89.9000015258789,3.975100040435791,2691,0.0,21.025,27.0,16.6,78.0
2019-05-16,90.0,3.9999001026153564,2692,0.0,18.954166666666666,23.5,14.3,78.95833333333333
2019-05-17,87.3499984741211,4.046199798583984,2693,0.0,17.7375,21.0,15.2,84.54166666666667
2019-05-20,88.25,4.097400188446045,2696,0.0,17.258333333333333,24.0,11.9,83.0
2019-05-21,92.9000015258789,4.094900131225586,2697,0.0,17.962500000000002,25.9,11.5,73.375
2019-05-23,93.5,4.036799907684326,2699,0.0,17.708333333333332,26.5,10.3,68.125
2019-05-24,93.30000305175781,4.038700103759766,2700,0.0,19.370833333333334,26.2,13.3,69.41666666666667
2019-05-28,96.05000305175781,4.042099952697754,2704,0.0,17.925,27.0,10.3,68.91666666666667
2019-05-29,99.5,4.023600101470947,2705,0.0,20.3,28.1,13.7,74.5
2019-05-30,102.3499984741211,3.973400115966797,2706,0.0,21.191666666666663,27.7,15.6,70.375
2019-05-31,104.5999984741211,3.9800000190734863,2707,0.0,21.454166666666666,27.3,16.6,66.75
2019-06-03,103.75,3.9242000579833984,2710,0.0,17.275000000000002,25.5,14.1,85.45833333333333
2019-06-04,105.6500015258789,3.8840999603271484,2711,0.0,15.05,21.0,11.1,81.91666666666667
2019-06-05,99.0999984741211,3.853600025177002,2712,0.0,12.325,20.6,5.5,74.04166666666667
2019-06-06,102.05000305175781,3.8794000148773193,2713,0.0,15.208333333333334,21.4,9.9,70.70833333333333
2019-06-07,100.94999694824219,3.8784000873565674,2714,0.0,15.645833333333334,22.5,8.8,67.58333333333333
2019-06-10,98.5999984741211,3.876499891281128,2717,0.0,16.095833333333335,22.8,10.8,68.83333333333333
2019-06-11,97.0,3.884500026702881,2718,0.0,16.954166666666666,24.4,11.6,72.95833333333333
2019-06-12,99.05000305175781,3.85509991645813,2719,0.0,17.7375,25.4,11.6,74.375
2019-06-13,97.3499984741211,3.8659000396728516,2720,0.0,18.941666666666663,25.8,14.7,74.91666666666667
2019-06-14,96.0,3.8482000827789307,2721,0.0,18.820833333333333,26.2,12.9,70.91666666666667
2019-06-17,96.05000305175781,3.8945000171661377,2724,0.0,18.0375,22.8,13.6,66.29166666666667
2019-06-18,94.30000305175781,3.88700008392334,2725,0.0,17.587500000000002,24.5,11.4,68.16666666666667
2019-06-19,96.25,3.859499931335449,2726,0.0,17.566666666666666,24.5,11.2,71.04166666666667
2019-06-20,101.05000305175781,3.835400104522705,2727,0.0,17.6125,25.5,10.5,68.83333333333333
2019-06-21,99.80000305175781,3.8376998901367188,2728,0.0,17.370833333333334,24.5,12.1,74.54166666666667
2019-06-24,102.0,3.820499897003174,2731,0.0,16.566666666666666,24.2,9.4,71.0
2019-06-25,106.44999694824219,3.8255999088287354,2732,0.0,17.508333333333333,25.9,10.3,71.58333333333333
2019-06-26,104.9000015258789,3.8454999923706055,2733,0.0,20.816666666666663,27.8,14.3,62.125
2019-06-27,105.55000305175781,3.842900037765503,2734,0.0,20.8875,27.1,15.2,52.208333333333336
2019-06-28,108.25,3.815999984741211,2735,0.0,19.275,27.0,12.7,64.91666666666667
2019-07-01,110.1500015258789,3.8494999408721924,2738,0.0,17.9875,25.7,10.9,67.25
2019-07-02,108.25,3.839600086212158,2739,0.0,17.683333333333334,25.4,11.4,67.04166666666667
2019-07-03,112.25,3.843899965286255,2740,0.0,18.829166666666666,26.1,12.8,60.833333333333336
2019-07-05,109.44999694824219,3.800800085067749,2742,0.0,17.395833333333332,20.8,15.6,87.58333333333333
2019-07-08,104.75,3.8190999031066895,2745,0.0,12.0,20.8,5.7,63.66666666666666
2019-07-09,105.9000015258789,3.799099922180176,2746,0.0,13.1625,21.6,5.7,66.5
2019-07-10,104.3499984741211,3.7990000247955322,2747,0.0,13.6875,21.8,6.4,66.29166666666667
2019-07-11,105.5,3.7502999305725098,2748,0.0,13.695833333333333,22.1,6.1,65.41666666666667
2019-07-12,105.19999694824219,3.7548000812530518,2749,0.0,14.783333333333331,24.8,6.1,62.41666666666666
2019-07-15,108.80000305175781,3.7344000339508057,2752,0.0,18.85,27.6,11.4,50.083333333333336
2019-07-16,104.0999984741211,3.753700017929077,2753,0.0,18.8375,24.4,14.4,59.66666666666666
2019-07-17,105.94999694824219,3.767199993133545,2754,0.0,13.65,22.1,6.5,67.29166666666667
2019-07-18,107.1500015258789,3.7618000507354736,2755,0.0,13.829166666666666,21.3,8.2,63.833333333333336
2019-07-19,105.8499984741211,3.717400074005127,2756,0.0,14.6375,21.6,9.4,63.16666666666666
2019-07-22,105.0999984741211,3.7458999156951904,2759,0.0,17.404166666666665,24.4,10.7,62.25
2019-07-23,102.30000305175781,3.739799976348877,2760,0.0,17.6125,25.2,10.4,63.0
2019-07-24,101.0,3.77239990234375,2761,0.0,17.283333333333335,26.4,9.2,64.25
2019-07-25,100.6500015258789,3.7713000774383545,2762,0.0,18.116666666666667,27.1,10.9,58.125
2019-07-26,99.75,3.7751998901367188,2763,0.0,19.041666666666668,25.4,12.5,58.0
2019-07-29,101.1500015258789,3.7734999656677246,2766,0.0,16.879166666666666,24.5,9.6,64.45833333333333
2019-07-30,99.5,3.780100107192993,2767,0.0,18.3375,25.7,11.3,61.04166666666666
2019-07-31,99.6500015258789,3.789299964904785,2768,0.0,17.229166666666668,25.9,10.7,68.08333333333333
2019-08-01,97.25,3.8117001056671143,2769,0.0,18.116666666666667,27.6,9.4,54.66666666666666
2019-08-02,98.1500015258789,3.8373000621795654,2770,0.0,20.504166666666663,29.3,13.4,52.5
2019-08-05,95.6500015258789,3.8838999271392822,2773,0.0,13.5625,21.4,9.3,80.70833333333333
2019-08-06,97.05000305175781,3.973099946975708,2774,0.0,15.9375,22.7,10.8,75.75
2019-08-07,96.9000015258789,3.958699941635132,2775,0.0,17.158333333333335,22.7,12.3,74.25
2019-08-08,97.4000015258789,3.967400074005127,2776,0.0,18.5875,26.9,11.2,68.29166666666667
2019-08-09,97.30000305175781,3.91759991645813,2777,0.0,19.97083333333333,27.9,12.4,58.875
2019-08-12,93.75,3.940200090408325,2780,0.0,21.9625,29.5,13.5,42.41666666666666
2019-08-13,96.3499984741211,3.9839000701904297,2781,0.0,20.09583333333333,29.8,10.3,46.66666666666666
2019-08-14,94.44999694824219,3.962399959564209,2782,0.0,17.625,22.5,13.4,73.75
2019-08-15,94.55000305175781,4.050300121307373,2783,0.0,14.9875,23.7,7.8,64.79166666666667
2019-08-16,92.8499984741211,3.9900999069213867,2784,0.0,14.883333333333333,24.1,6.8,61.708333333333336
2019-08-19,91.1500015258789,4.0046000480651855,2787,0.0,20.433333333333334,28.8,12.6,50.833333333333336
2019-08-20,91.44999694824219,4.073200225830078,2788,2.8,17.658333333333335,21.9,14.7,81.125
2019-08-21,92.8499984741211,4.051700115203857,2789,0.4,17.320833333333333,25.9,11.5,79.625
2019-08-22,93.5,4.02400016784668,2790,0.0,17.474999999999998,25.5,12.0,74.66666666666667
2019-08-23,92.5999984741211,4.067999839782715,2791,5.2,15.7875,22.4,12.3,76.875
2019-08-26,94.1500015258789,4.126200199127197,2794,0.0,17.8,26.0,10.7,62.29166666666666
2019-08-27,93.80000305175781,4.151500225067139,2795,0.0,18.904166666666665,26.1,11.3,60.125
2019-08-28,94.19999694824219,4.122799873352051,2796,0.0,18.125,23.2,13.6,60.083333333333336
2019-08-29,91.9000015258789,4.167699813842773,2797,0.0,16.908333333333335,24.0,12.0,62.54166666666666
2019-08-30,93.5999984741211,4.168099880218506,2798,0.0,18.9375,28.1,10.6,53.708333333333336
2019-09-03,92.3499984741211,4.1844000816345215,2802,0.0,22.370833333333334,31.6,16.7,62.875
2019-09-04,93.4000015258789,4.16510009765625,2803,0.0,22.25,31.4,15.4,60.91666666666666
2019-09-05,92.19999694824219,4.093200206756592,2804,0.0,21.92083333333333,29.9,15.7,65.125
2019-09-06,93.8499984741211,4.105999946594238,2805,0.4,19.3,27.1,13.7,67.29166666666667
2019-09-09,95.0,4.061299800872803,2808,0.0,22.45833333333333,30.7,14.7,48.25
2019-09-10,98.3499984741211,4.093400001525879,2809,0.0,22.929166666666664,32.3,13.0,42.79166666666666
2019-09-11,100.1500015258789,4.079500198364258,2810,0.0,24.133333333333336,33.8,13.6,43.208333333333336
2019-09-12,100.3499984741211,4.064199924468994,2811,0.0,25.58333333333333,34.5,15.6,40.708333333333336
2019-09-13,99.5,4.058899879455566,2812,0.0,25.6875,34.8,16.9,38.375
2019-09-16,100.80000305175781,4.0854997634887695,2815,0.0,23.479166666666668,32.4,15.6,52.75
2019-09-17,96.8499984741211,4.0792999267578125,2816,0.0,23.77916666666667,33.6,14.7,50.375
2019-09-18,96.8499984741211,4.076000213623047,2817,0.0,25.883333333333336,33.8,17.8,34.708333333333336
2019-09-19,98.3499984741211,4.1072998046875,2818,0.0,27.45833333333333,34.9,20.2,24.95833333333333
2019-09-20,98.4000015258789,4.166600227355957,2819,0.0,27.316666666666663,35.1,18.5,31.45833333333333
2019-09-23,99.0,4.1483001708984375,2822,0.0,18.95833333333333,26.3,13.7,64.79166666666667
2019-09-24,99.1500015258789,4.161499977111816,2823,0.0,18.370833333333334,28.1,10.8,60.458333333333336
2019-09-25,100.94999694824219,4.1616997718811035,2824,20.0,16.504166666666666,22.7,14.4,83.79166666666667
2019-09-26,100.8499984741211,4.14709997177124,2825,43.2,15.8,18.3,13.1,93.875
2019-09-27,100.9000015258789,4.1691999435424805,2826,1.2000000000000002,17.125,25.7,11.6,74.95833333333333
2019-09-30,101.1500015258789,4.157100200653076,2829,0.0,20.5375,28.6,14.8,64.25
2019-10-01,101.3499984741211,4.154799938201904,2830,0.0,21.77083333333333,29.8,15.1,59.583333333333336
2019-10-02,100.5999984741211,4.154600143432617,2831,0.0,22.933333333333334,32.0,14.9,53.833333333333336
2019-10-03,102.05000305175781,4.1244001388549805,2832,0.0,23.275,31.8,15.3,49.5
2019-10-04,99.0,4.082900047302246,2833,0.0,22.53333333333333,30.0,14.9,49.5
2019-10-07,97.0,4.054599761962891,2836,11.0,22.4875,31.2,17.4,65.875
2019-10-08,95.69999694824219,4.105100154876709,2837,0.8,20.03333333333333,23.6,17.5,84.83333333333333
2019-10-09,95.44999694824219,4.09089994430542,2838,2.4000000000000004,19.54583333333333,23.5,17.2,86.66666666666667
2019-10-10,93.5,4.10830020904541,2839,1.4,18.883333333333333,22.2,16.4,83.04166666666667
2019-10-11,93.69999694824219,4.108399868011475,2840,0.0,21.379166666666663,28.1,16.5,71.625
2019-10-14,94.8499984741211,4.108500003814697,2843,0.0,25.2875,32.6,16.1,41.5
2019-10-15,94.44999694824219,4.123700141906738,2844,0.0,24.97083333333333,31.9,17.9,44.958333333333336
2019-10-16,93.55000305175781,4.178599834442139,2845,0.0,22.7875,29.6,16.4,57.91666666666666
2019-10-17,92.9000015258789,4.148600101470947,2846,0.0,24.5125,31.8,18.1,54.0
2019-10-18,95.69999694824219,4.161099910736084,2847,0.0,24.5125,31.5,17.0,50.0
2019-10-21,96.3499984741211,4.111100196838379,2850,5.2,20.279166666666665,25.8,16.1,73.125
2019-10-22,98.9000015258789,4.1247639656066895,2851,0.4,21.808333333333334,29.0,17.3,73.29166666666667
2019-10-23,97.75,4.078400135040283,2852,0.2,21.916666666666668,28.3,16.9,68.91666666666667
2019-10-24,96.44999694824219,4.033100128173828,2853,0.0,22.29583333333333,29.6,17.8,67.125
2019-10-25,99.44999694824219,4.039299964904785,2854,0.0,23.02916666666667,31.5,16.0,64.08333333333333
2019-10-28,100.5,4.002900123596191,2857,0.0,22.17083333333333,31.2,16.8,66.70833333333333
2019-10-29,98.94999694824219,3.988800048828125,2858,0.2,21.154166666666665,30.1,16.6,75.25
2019-10-30,99.3499984741211,3.9967000484466553,2859,0.0,21.4875,30.2,16.1,72.95833333333333
2019-10-31,101.94999694824219,3.9862000942230225,2860,0.0,22.104166666666668,30.0,18.0,74.875
2019-11-01,104.0,4.015999794006348,2861,0.0,22.625,30.1,17.8,73.41666666666667
2019-11-04,103.6500015258789,3.9893999099731445,2864,0.0,25.59166666666667,33.9,17.5,50.79166666666666
2019-11-05,105.80000305175781,4.010799884796143,2865,0.0,24.55,30.5,20.0,59.79166666666666
2019-11-06,108.0,3.992000102996826,2866,0.0,23.754166666666663,32.6,17.0,67.75
2019-11-07,109.0999984741211,4.082300186157227,2867,0.0,22.52916666666667,29.4,18.7,78.20833333333333
2019-11-08,109.44999694824219,4.0995001792907715,2868,43.6,19.6875,23.6,17.6,90.375
2019-11-11,106.0,4.133399963378906,2871,0.0,22.4125,31.3,19.1,73.54166666666667
2019-11-12,105.5999984741211,4.151299953460693,2872,0.0,21.266666666666666,26.7,17.8,71.08333333333333
2019-11-13,107.94999694824219,4.167900085449219,2873,0.0,22.2125,28.2,17.6,68.91666666666667
2019-11-14,108.05000305175781,4.168600082397461,2874,0.0,20.133333333333333,22.0,18.9,90.75
2019-11-15,106.1500015258789,4.194300174713135,2875,25.4,19.9,22.6,18.0,90.375
2019-11-18,105.55000305175781,4.194799900054932,2878,0.0,21.195833333333333,26.5,18.2,82.25
2019-11-19,102.69999694824219,4.216400146484375,2879,0.0,21.675,26.7,17.7,76.29166666666667
2019-11-20,109.69999694824219,4.191699981689453,2880,0.0,21.883333333333336,30.3,17.8,75.83333333333333
2019-11-21,115.25,4.195000171661377,2881,0.0,21.55,28.5,16.6,72.58333333333333
2019-11-22,114.5999984741211,4.191699981689453,2882,0.0,22.120833333333334,28.9,17.3,72.25
2019-11-25,117.80000305175781,4.195000171661377,2885,0.0,18.84583333333333,25.1,12.8,76.45833333333333
2019-11-26,115.69999694824219,4.225399971008301,2886,0.0,20.58333333333333,28.2,14.9,72.875
2019-11-27,117.30000305175781,4.231800079345703,2887,0.0,22.166666666666668,28.9,16.2,70.875
2019-11-29,118.55000305175781,4.188000202178955,2889,0.0,21.370833333333334,25.8,18.1,78.95833333333333
2019-12-02,121.5,4.236100196838379,2892,0.0,22.9,30.0,17.8,73.41666666666667
2019-12-03,122.8499984741211,4.222300052642822,2893,0.0,20.954166666666666,26.8,16.1,76.16666666666667
2019-12-04,120.5999984741211,4.203999996185303,2894,0.0,20.975,25.3,18.4,79.125
2019-12-05,123.94999694824219,4.206099987030029,2895,0.0,20.83333333333333,25.6,19.0,89.70833333333333
2019-12-06,123.69999694824219,4.184599876403809,2896,56.4,21.35,26.0,19.2,89.25
2019-12-09,127.30000305175781,4.118899822235107,2899,0.0,19.883333333333333,23.0,16.8,85.91666666666667
2019-12-10,132.0500030517578,4.14109992980957,2900,1.2000000000000002,20.554166666666667,26.4,18.1,90.75
2019-12-11,133.85000610351562,4.144599914550781,2901,5.4,21.041666666666668,27.0,19.3,89.04166666666667
2019-12-12,135.89999389648438,4.123700141906738,2902,27.200000000000003,20.129166666666663,26.2,17.2,90.625
2019-12-13,129.4499969482422,4.087247848510742,2903,23.4,21.53333333333333,28.7,17.7,85.83333333333333
2019-12-16,135.8000030517578,4.0858001708984375,2906,0.0,23.766666666666666,30.4,18.5,57.5
2019-12-17,132.1999969482422,4.0619001388549805,2907,0.0,24.325,31.2,17.5,55.75
2019-12-18,131.6999969482422,4.070199966430664,2908,16.2,21.641666666666666,30.4,16.8,75.41666666666667
2019-12-19,127.19999694824219,4.059662818908691,2909,11.8,21.2375,28.8,17.9,82.29166666666667
2019-12-20,130.6999969482422,4.06879997253418,2910,8.0,20.48333333333333,28.3,17.7,87.625
2019-12-23,125.30000305175781,4.079899787902832,2913,7.2,20.629166666666663,24.2,18.9,89.0
2019-12-24,129.39999389648438,4.081999778747559,2914,3.6,20.716666666666665,26.5,17.2,81.41666666666667
2019-12-26,127.30000305175781,4.083000183105469,2916,0.0,24.016666666666666,30.8,17.4,64.125
2019-12-27,132.5,4.054699897766113,2917,0.0,24.04583333333333,30.8,18.1,65.375
2019-12-30,132.14999389648438,4.022299766540527,2920,0.0,23.325,29.2,17.5,60.79166666666666
2019-12-31,129.6999969482422,4.015710830688477,2921,4.2,24.075,30.9,18.2,60.25
2020-01-02,127.0999984741211,4.016300201416016,2923,9.4,20.59583333333333,25.7,18.6,87.54166666666667
2020-01-03,126.3499984741211,4.023399829864502,2924,8.6,21.383333333333336,27.8,18.3,82.83333333333333
2020-01-06,122.1500015258789,4.057000160217285,2927,2.4000000000000004,21.4875,27.3,18.1,84.16666666666667
2020-01-07,122.4000015258789,4.060400009155273,2928,2.2,22.804166666666664,30.8,17.1,79.33333333333333
2020-01-08,119.1500015258789,4.066199779510498,2929,0.6000000000000001,22.979166666666668,29.3,20.4,84.5
2020-01-09,117.3499984741211,4.06279993057251,2930,4.4,22.47083333333333,29.9,18.9,84.91666666666667
2020-01-10,118.94999694824219,4.092100143432617,2931,1.2,23.92083333333333,30.8,20.1,79.16666666666667
2020-01-13,114.55000305175781,4.070499897003174,2934,12.6,21.52083333333333,28.0,19.2,89.33333333333333
2020-01-14,114.9000015258789,4.1458001136779785,2935,0.0,22.59166666666667,29.7,18.1,80.5
2020-01-15,114.30000305175781,4.13129997253418,2936,0.2,23.34583333333333,30.4,18.7,76.58333333333333
2020-01-16,112.94999694824219,4.174200057983398,2937,0.0,24.691666666666663,31.8,18.6,71.33333333333333
2020-01-17,112.1500015258789,4.183599948883057,2938,1.2,22.08333333333333,25.3,19.8,87.54166666666667
2020-01-21,111.05000305175781,4.188499927520752,2942,1.6,19.991666666666667,26.8,14.8,81.20833333333333
2020-01-22,111.0,4.210899829864502,2943,0.0,21.84583333333333,27.6,16.2,72.66666666666667
2020-01-23,112.5999984741211,4.181300163269043,2944,7.199999999999999,20.40833333333333,23.2,18.0,86.04166666666667
2020-01-24,110.1500015258789,4.169099807739258,2945,23.8,19.879166666666663,25.7,17.0,89.45833333333333
2020-01-27,106.5999984741211,4.1595001220703125,2948,0.0,23.316666666666663,29.8,17.3,63.29166666666666
2020-01-28,105.05000305175781,4.206099987030029,2949,0.0,23.85,30.4,18.5,69.83333333333333
2020-01-29,102.05000305175781,4.193399906158447,2950,1.2,22.9,28.6,19.0,78.29166666666667
2020-01-30,101.5,4.228899955749512,2951,6.2,22.02083333333333,28.2,19.6,86.20833333333333
2020-01-31,102.6500015258789,4.242199897766113,2952,0.0,23.008333333333336,30.3,18.4,78.45833333333333
2020-02-03,97.9000015258789,4.282599925994873,2955,21.2,23.6375,31.6,17.7,75.58333333333333
2020-02-04,98.1500015258789,4.246799945831299,2956,1.6,22.20833333333333,28.6,19.1,84.25
2020-02-05,97.75,4.253699779510498,2957,32.6,21.2875,26.4,19.3,86.83333333333333
2020-02-06,98.1500015258789,4.23360013961792,2958,14.4,20.316666666666663,23.6,17.7,91.04166666666669
2020-02-07,98.3499984741211,4.280799865722656,2959,13.0,19.4875,26.0,16.5,85.91666666666667
2020-02-10,100.30000305175781,4.320400238037109,2962,12.8,21.279166666666665,25.7,19.7,86.04166666666667
2020-02-11,100.5,4.320974826812744,2963,63.8,19.8,21.3,18.2,96.25
2020-02-12,100.6500015258789,4.327530860900879,2964,55.2,19.379166666666663,24.3,17.2,91.79166666666669
2020-02-13,104.44999694824219,4.354499816894531,2965,0.4,21.15,27.9,17.6,83.83333333333333
2020-02-14,109.0999984741211,4.346766948699951,2966,0.0,22.3125,28.9,16.9,74.83333333333333
2020-02-18,106.55000305175781,4.326499938964844,2970,82.0,22.03333333333333,28.5,18.5,87.33333333333333
2020-02-19,106.80000305175781,4.354800224304199,2971,0.6,23.508333333333336,30.6,18.1,76.04166666666667
2020-02-20,103.5999984741211,4.363999843597412,2972,0.0,23.754166666666663,30.4,19.3,77.29166666666667
2020-02-21,108.8499984741211,4.392300128936768,2973,30.8,22.025,27.5,18.7,84.83333333333333
2020-02-24,105.9000015258789,4.389800071716309,2976,3.2,20.129166666666663,23.3,18.5,83.91666666666667
2020-02-25,107.0999984741211,4.386600017547607,2977,7.0,22.016666666666666,28.0,19.5,85.58333333333333
2020-02-26,109.0999984741211,4.3867998123168945,2978,12.2,22.516666666666666,28.2,18.8,84.04166666666667
2020-02-27,108.19999694824219,4.449100017547607,2979,11.2,20.766666666666666,26.6,18.6,91.625
2020-02-28,110.0999984741211,4.484799861907959,2980,29.200000000000003,19.225,22.1,17.5,93.79166666666669
2020-03-02,114.6500015258789,4.441299915313721,2983,8.0,19.075,22.7,16.6,83.875
2020-03-03,121.05000305175781,4.472400188446045,2984,0.0,20.041666666666668,26.6,15.1,78.20833333333333
2020-03-04,117.1500015258789,4.513199806213379,2985,0.0,21.995833333333334,29.0,17.0,75.875
2020-03-05,109.8499984741211,4.583399772644043,2986,0.0,21.7,28.8,15.5,70.33333333333333
2020-03-06,105.5999984741211,4.606200218200684,2987,0.0,20.633333333333333,28.4,15.1,69.66666666666667
2020-03-09,108.94999694824219,4.589799880981445,2990,9.8,20.8875,27.5,15.5,75.875
2020-03-10,114.25,4.722899913787842,2991,0.0,22.383333333333336,28.6,17.5,69.70833333333333
2020-03-11,111.55000305175781,4.642099857330322,2992,0.0,22.725,29.5,16.5,66.5
2020-03-12,109.1500015258789,4.813799858093262,2993,0.0,22.929166666666664,29.5,16.9,63.29166666666666
2020-03-13,107.05000305175781,4.790200233459473,2994,0.0,23.066666666666663,29.7,17.3,66.33333333333333
2020-03-16,103.9000015258789,4.85260009765625,2997,17.200000000000003,21.991666666666664,29.7,17.2,76.95833333333333
2020-03-17,102.9000015258789,4.999000072479248,2998,0.2,21.55,26.9,17.8,80.25
2020-03-18,108.05000305175781,5.009699821472168,2999,0.0,22.73333333333333,30.1,17.1,73.58333333333333
2020-03-19,116.6500015258789,5.103961944580078,3000,9.8,22.47083333333333,28.9,18.5,78.66666666666667
2020-03-20,119.69999694824219,5.094200134277344,3001,13.4,21.629166666666663,26.9,18.2,86.95833333333333
2020-03-23,121.25,5.045499801635742,3004,0.0,20.4,27.3,14.3,66.95833333333333
2020-03-24,125.5999984741211,5.14169979095459,3005,0.0,19.0875,26.0,12.1,61.125
2020-03-25,129.9499969482422,5.098100185394287,3006,0.0,18.654166666666665,26.1,12.4,64.70833333333333
2020-03-26,124.6500015258789,5.033699989318848,3007,0.0,19.3875,26.6,13.5,64.375
2020-03-27,115.8499984741211,5.022600173950195,3008,0.0,20.0875,26.8,14.3,66.70833333333333
2020-03-30,119.30000305175781,5.104629039764404,3011,5.6000000000000005,21.47083333333333,28.6,18.0,81.04166666666667
2020-03-31,119.55000305175781,5.192699909210205,3012,1.8,22.3875,29.0,18.1,77.66666666666667
2020-04-01,116.0,5.203499794006348,3013,9.6,22.25,28.7,17.8,78.75
2020-04-02,119.3499984741211,5.248199939727783,3014,0.2,22.35833333333333,29.2,18.5,79.16666666666667
2020-04-03,114.9000015258789,5.255300045013428,3015,8.0,22.28333333333333,28.8,18.6,80.45833333333333
2020-04-06,116.6500015258789,5.348499774932861,3018,0.0,21.1625,27.6,15.9,79.29166666666667
2020-04-07,119.9000015258789,5.285299777984619,3019,1.2,21.866666666666664,30.5,17.8,83.41666666666667
2020-04-08,119.80000305175781,5.221700191497803,3020,0.4,21.604166666666668,27.0,18.5,79.66666666666667
2020-04-09,118.5999984741211,5.123499870300293,3021,0.0,20.354166666666668,26.2,16.2,74.25
2020-04-13,119.75,5.105500221252441,3025,0.0,19.79583333333333,26.6,14.6,73.54166666666667
2020-04-14,117.19999694824219,5.198500156402588,3026,12.0,18.879166666666663,25.5,15.2,81.5
2020-04-15,120.19999694824219,5.1620001792907715,3027,0.0,18.77083333333333,23.9,15.2,84.16666666666667
2020-04-16,118.5999984741211,5.236999988555908,3028,0.0,20.754166666666663,26.0,18.4,83.25
2020-04-17,116.05000305175781,5.230899810791016,3029,0.0,20.741666666666667,27.5,16.6,81.58333333333333
2020-04-20,113.6500015258789,5.232699871063232,3032,0.0,19.03333333333333,25.4,14.4,70.08333333333333
2020-04-21,109.6500015258789,5.315400123596191,3033,0.0,18.941666666666663,26.2,12.7,68.95833333333333
2020-04-22,110.5999984741211,5.315000057220459,3034,0.0,19.654166666666665,26.8,13.8,68.625
